source,target,edge_type,evidence,config_gates,confidence,detail
src/orchestration/worker.py::compose_web_workers,src/orchestration/artifact_dispatcher.py::TemporalArtifactClient,REFINED_CALL,src/orchestration/worker.py:383,caller branch holds,HIGH,exact lexical reference TemporalArtifactClient
src/orchestration/worker.py::_build_web_background_tasks,src/orchestration/worker.py::_run_web_dispatcher_loop,REFINED_CALL,src/orchestration/worker.py:415,caller branch holds,HIGH,exact lexical reference _run_web_dispatcher_loop
src/orchestration/worker.py::_build_web_background_tasks,src/orchestration/worker.py::_run_web_reconciler_loop,REFINED_CALL,src/orchestration/worker.py:417,caller branch holds,HIGH,exact lexical reference _run_web_reconciler_loop
src/orchestration/worker.py::_build_web_background_tasks,src/orchestration/web_dispatcher.py::run_web_outbox_recovery_loop,REFINED_CALL,src/orchestration/worker.py:423,caller branch holds,HIGH,exact lexical reference run_web_outbox_recovery_loop
src/orchestration/worker.py::init_dependencies,src/memory/group_context.py::GroupContextStore,REFINED_CALL,src/orchestration/worker.py:680,caller branch holds,HIGH,exact lexical reference GroupContextStore
src/orchestration/worker.py::init_dependencies,src/orchestration/worker.py::_build_nsjail_config,REFINED_CALL,src/orchestration/worker.py:696,caller branch holds,HIGH,exact lexical reference _build_nsjail_config
src/orchestration/worker.py::init_dependencies,src/orchestration/worker.py::setup_tools,REFINED_CALL,src/orchestration/worker.py:710,caller branch holds,HIGH,exact lexical reference setup_tools
src/orchestration/worker.py::init_dependencies,src/storage/tenant_file_store.py::TenantFileStore,REFINED_CALL,src/orchestration/worker.py:728,caller branch holds,HIGH,exact lexical reference TenantFileStore
src/orchestration/worker.py::init_dependencies,src/workspace/file_scope.py::RunFileWorkspace,REFINED_CALL,src/orchestration/worker.py:732,caller branch holds,HIGH,exact lexical reference RunFileWorkspace
src/orchestration/worker.py::init_dependencies,src/file_runtime/output.py::OutputPublisher,REFINED_CALL,src/orchestration/worker.py:737,caller branch holds,HIGH,exact lexical reference OutputPublisher
src/orchestration/worker.py::start_worker,src/orchestration/worker.py::init_dependencies,REFINED_CALL,src/orchestration/worker.py:855,caller branch holds,HIGH,exact lexical reference init_dependencies
src/orchestration/worker.py::start_worker._handle_user_reminder,src/common/types.py::UnifiedMessage,REFINED_CALL,src/orchestration/worker.py:881,caller branch holds,HIGH,exact lexical reference UnifiedMessage
src/orchestration/worker.py::start_worker,src/sandbox/tools/local/reminder.py::inject_scheduler,REFINED_CALL,src/orchestration/worker.py:898,caller branch holds,HIGH,exact lexical reference inject_scheduler
src/orchestration/worker.py::start_worker,src/orchestration/worker.py::compose_web_workers,REFINED_CALL,src/orchestration/worker.py:931,caller branch holds,HIGH,exact lexical reference compose_web_workers
src/orchestration/worker.py::start_worker,src/orchestration/research_schedule.py::ResearchScheduleManager,REFINED_CALL,src/orchestration/worker.py:941,caller branch holds,HIGH,exact lexical reference ResearchScheduleManager
src/orchestration/worker.py::start_worker,src/orchestration/worker.py::_run_sandbox_cleanup_loop,REFINED_CALL,src/orchestration/worker.py:1002,caller branch holds,HIGH,exact lexical reference _run_sandbox_cleanup_loop
src/orchestration/worker.py::_setup_reflect_schedule,src/account/postgres_account_service.py::PostgresAccountService.list_all_ids,COMPOSITION_BOUND_CALL,src/orchestration/worker.py:1295;src/orchestration/worker.py:1074,injected concrete service; request/config branch,HIGH,account_service.list_all_ids -> src/account/postgres_account_service.py::PostgresAccountService
src/orchestration/worker.py::compose_web_workers,src/agent_execution/run_budget.py::RunBudgetService,REFINED_CALL,src/orchestration/worker.py:301,caller branch holds,HIGH,exact lexical reference RunBudgetService
src/orchestration/worker.py::compose_web_workers,src/file_domain/approvals.py::FileActionApprovalService,REFINED_CALL,src/orchestration/worker.py:302,caller branch holds,HIGH,exact lexical reference FileActionApprovalService
src/orchestration/worker.py::compose_web_workers,src/orchestration/web_dispatcher.py::TemporalClientAdapter,REFINED_CALL,src/orchestration/worker.py:359,caller branch holds,HIGH,exact lexical reference TemporalClientAdapter
src/orchestration/worker.py::_build_web_background_tasks,src/orchestration/memory_retention_worker.py::run_memory_retention_loop,REFINED_CALL,src/orchestration/worker.py:440,caller branch holds,HIGH,exact lexical reference run_memory_retention_loop
src/orchestration/worker.py::_build_web_background_tasks,src/orchestration/web_dispatcher.py::run_web_outbox_recovery_loop,REFINED_CALL,src/orchestration/worker.py:447,caller branch holds,HIGH,exact lexical reference run_web_outbox_recovery_loop
src/orchestration/worker.py::_build_web_background_tasks,src/orchestration/artifact_dispatcher.py::run_artifact_dispatcher_loop,REFINED_CALL,src/orchestration/worker.py:455,caller branch holds,HIGH,exact lexical reference run_artifact_dispatcher_loop
src/orchestration/worker.py::_build_web_background_tasks,src/orchestration/artifact_dispatcher.py::run_artifact_outbox_recovery_loop,REFINED_CALL,src/orchestration/worker.py:458,caller branch holds,HIGH,exact lexical reference run_artifact_outbox_recovery_loop
src/orchestration/worker.py::setup_tools,src/resources/embedding.py::create_embedding_client,REFINED_CALL,src/orchestration/worker.py:524,caller branch holds,HIGH,exact lexical reference create_embedding_client
src/orchestration/worker.py::setup_tools,src/resources/reranker.py::create_reranker_client,REFINED_CALL,src/orchestration/worker.py:525,caller branch holds,HIGH,exact lexical reference create_reranker_client
src/orchestration/worker.py::setup_tools,src/sandbox/tools/retriever.py::ToolVectorStore,REFINED_CALL,src/orchestration/worker.py:526,caller branch holds,HIGH,exact lexical reference ToolVectorStore
src/orchestration/worker.py::setup_tools,src/sandbox/tools/retriever.py::ToolRetriever,REFINED_CALL,src/orchestration/worker.py:527,caller branch holds,HIGH,exact lexical reference ToolRetriever
src/orchestration/worker.py::setup_tools,src/sandbox/tools/adapters/mcp.py::MCPToolManager,REFINED_CALL,src/orchestration/worker.py:539,caller branch holds,HIGH,exact lexical reference MCPToolManager
src/orchestration/worker.py::init_dependencies,src/storage/redis.py::RedisCache,REFINED_CALL,src/orchestration/worker.py:671,caller branch holds,HIGH,exact lexical reference RedisCache
src/orchestration/worker.py::init_dependencies,src/file_adapters/gotenberg.py::GotenbergConversionProvider,REFINED_CALL,src/orchestration/worker.py:746,caller branch holds,HIGH,exact lexical reference GotenbergConversionProvider
src/orchestration/worker.py::init_dependencies,src/memory/hindsight_client.py::HindsightClient,REFINED_CALL,src/orchestration/worker.py:781,caller branch holds,HIGH,exact lexical reference HindsightClient
src/orchestration/worker.py::start_worker._handle_user_reminder,src/common/types.py::ChannelType,REFINED_CALL,src/orchestration/worker.py:869,caller branch holds,HIGH,exact lexical reference ChannelType
src/orchestration/worker.py::start_worker,src/common/types.py::ChannelType,REFINED_CALL,src/orchestration/worker.py:954,caller branch holds,HIGH,exact lexical reference ChannelType
src/orchestration/worker.py::start_worker,src/application/identity_commands.py::IdentityCommandService,REFINED_CALL,src/orchestration/worker.py:988,caller branch holds,HIGH,exact lexical reference IdentityCommandService
src/orchestration/worker.py::start_worker,src/orchestration/worker.py::_run_file_cleanup_loop,REFINED_CALL,src/orchestration/worker.py:1012,caller branch holds,HIGH,exact lexical reference _run_file_cleanup_loop
src/orchestration/worker.py::start_worker,src/orchestration/worker.py::_shutdown_worker_resources,REFINED_CALL,src/orchestration/worker.py:1086,caller branch holds,HIGH,exact lexical reference _shutdown_worker_resources
src/orchestration/worker.py::compose_web_workers,src/research_adapters/web.py::SearXNGDiscoveryProvider,REFINED_CALL,src/orchestration/worker.py:263,caller branch holds,HIGH,exact lexical reference SearXNGDiscoveryProvider
src/orchestration/worker.py::compose_web_workers,src/research_adapters/discovery.py::GitHubDiscoveryProvider,REFINED_CALL,src/orchestration/worker.py:267,caller branch holds,HIGH,exact lexical reference GitHubDiscoveryProvider
src/orchestration/worker.py::compose_web_workers,src/research_adapters/discovery.py::RSSDiscoveryProvider,REFINED_CALL,src/orchestration/worker.py:268,caller branch holds,HIGH,exact lexical reference RSSDiscoveryProvider
src/orchestration/worker.py::compose_web_workers,src/research_adapters/web.py::PlaywrightBrowserFetchProvider,REFINED_CALL,src/orchestration/worker.py:272,caller branch holds,HIGH,exact lexical reference PlaywrightBrowserFetchProvider
src/orchestration/worker.py::compose_web_workers,src/file_runtime/research_output.py::ResearchMarkdownPublisher,REFINED_CALL,src/orchestration/worker.py:286,caller branch holds,HIGH,exact lexical reference ResearchMarkdownPublisher
src/orchestration/worker.py::start_worker,src/account/identity_binding_service.py::IdentityBindingService,REFINED_CALL,src/orchestration/worker.py:989,caller branch holds,HIGH,exact lexical reference IdentityBindingService
src/orchestration/worker.py::start_worker,src/web_domain/file_cleanup.py::FileCleanupService,REFINED_CALL,src/orchestration/worker.py:1013,caller branch holds,HIGH,exact lexical reference FileCleanupService
src/orchestration/worker.py::start_worker,src/orchestration/worker.py::_build_web_background_tasks,REFINED_CALL,src/orchestration/worker.py:1047,caller branch holds,HIGH,exact lexical reference _build_web_background_tasks
src/orchestration/worker.py::start_worker,src/orchestration/worker.py::_setup_reflect_schedule,REFINED_CALL,src/orchestration/worker.py:1074,caller branch holds,HIGH,exact lexical reference _setup_reflect_schedule
src/orchestration/worker.py::start_worker,src/orchestration/worker.py::_setup_metrics_schedule,REFINED_CALL,src/orchestration/worker.py:1077,caller branch holds,HIGH,exact lexical reference _setup_metrics_schedule
src/orchestration/worker.py::_run_web_dispatcher_loop,src/orchestration/web_dispatcher.py::WebOutboxDispatcher.run_once,COMPOSITION_BOUND_CALL,src/orchestration/worker.py:1246;src/orchestration/worker.py:415,injected concrete service; request/config branch,HIGH,dispatcher.run_once -> src/orchestration/web_dispatcher.py::WebOutboxDispatcher
src/orchestration/worker.py::_run_web_reconciler_loop,src/orchestration/web_reconciler.py::WebRunReconciler.run_once,COMPOSITION_BOUND_CALL,src/orchestration/worker.py:1260;src/orchestration/worker.py:417,injected concrete service; request/config branch,HIGH,reconciler.run_once -> src/orchestration/web_reconciler.py::WebRunReconciler
src/orchestration/worker.py::setup_tools,src/sandbox/tools/skills/skillmd.py::parse_skillmd,REFINED_CALL,src/orchestration/worker.py:571,caller branch holds,HIGH,exact lexical reference parse_skillmd
src/orchestration/worker.py::setup_tools,src/sandbox/tools/skills/skillmd.py::skillmd_to_definition,REFINED_CALL,src/orchestration/worker.py:572,caller branch holds,HIGH,exact lexical reference skillmd_to_definition
src/orchestration/worker.py::start_worker,src/orchestration/worker.py::load_worker_qq_binding_code_pepper,REFINED_CALL,src/orchestration/worker.py:991,caller branch holds,HIGH,exact lexical reference load_worker_qq_binding_code_pepper
src/orchestration/worker.py::start_worker,src/orchestration/research_schedule.py::run_research_schedule_reconciler_loop,REFINED_CALL,src/orchestration/worker.py:1061,caller branch holds,HIGH,exact lexical reference run_research_schedule_reconciler_loop
src/persistence/migrate.py,src/persistence/migrate.py::migrate,REFINED_CALL,src/persistence/migrate.py:57,caller branch holds,HIGH,exact lexical reference migrate
src/persistence/repositories.py::RunRepository.context_messages,src/persistence/repositories.py::MessageRepository.context_messages,REFINED_CALL,src/persistence/repositories.py:124,caller branch holds,HIGH,exact lexical reference MessageRepository().context_messages
src/persistence/repositories.py::RunRepository.context_messages,src/persistence/repositories.py::MessageRepository,REFINED_CALL,src/persistence/repositories.py:124,caller branch holds,HIGH,exact lexical reference MessageRepository
src/research_activities/runtime.py::ResearchActivities._load_stage_result,src/persistence/uow.py::UnitOfWork.__exit__,CONTEXT_MANAGER_HOOK,src/research_activities/runtime.py:119,,HIGH,
src/research_activities/runtime.py::ResearchActivities._save_stage_result,src/persistence/uow.py::UnitOfWork.__exit__,CONTEXT_MANAGER_HOOK,src/research_activities/runtime.py:126,,HIGH,
src/research_activities/runtime.py::ResearchActivities._budget_ledger_entry,src/persistence/uow.py::UnitOfWork.__exit__,CONTEXT_MANAGER_HOOK,src/research_activities/runtime.py:134,,HIGH,
src/research_activities/runtime.py::ResearchActivities._prepare,src/persistence/uow.py::UnitOfWork.__exit__,CONTEXT_MANAGER_HOOK,src/research_activities/runtime.py:204,,HIGH,
src/research_activities/runtime.py::ResearchActivities._create_plan,src/persistence/uow.py::UnitOfWork.__exit__,CONTEXT_MANAGER_HOOK,src/research_activities/runtime.py:243,,HIGH,
src/research_activities/runtime.py::ResearchActivities._iteration_context,src/persistence/uow.py::UnitOfWork.__exit__,CONTEXT_MANAGER_HOOK,src/research_activities/runtime.py:263,,HIGH,
src/research_activities/runtime.py::ResearchActivities._start_iteration,src/persistence/uow.py::UnitOfWork.__exit__,CONTEXT_MANAGER_HOOK,src/research_activities/runtime.py:275,,HIGH,
src/research_activities/runtime.py::ResearchActivities._discover,src/persistence/uow.py::UnitOfWork.__exit__,CONTEXT_MANAGER_HOOK,src/research_activities/runtime.py:297,,HIGH,
src/research_activities/runtime.py::ResearchActivities._discover,src/persistence/uow.py::UnitOfWork.__exit__,CONTEXT_MANAGER_HOOK,src/research_activities/runtime.py:328,,HIGH,
src/research_activities/runtime.py::ResearchActivities._rank,src/persistence/uow.py::UnitOfWork.__exit__,CONTEXT_MANAGER_HOOK,src/research_activities/runtime.py:355,,HIGH,
src/research_activities/runtime.py::ResearchActivities._fetch,src/persistence/uow.py::UnitOfWork.__exit__,CONTEXT_MANAGER_HOOK,src/research_activities/runtime.py:381,,HIGH,
src/research_activities/runtime.py::ResearchActivities._normalized_count,src/persistence/uow.py::UnitOfWork.__exit__,CONTEXT_MANAGER_HOOK,src/research_activities/runtime.py:461,,HIGH,
src/research_activities/runtime.py::ResearchActivities._extract_evidence,src/persistence/uow.py::UnitOfWork.__exit__,CONTEXT_MANAGER_HOOK,src/research_activities/runtime.py:484,,HIGH,
src/research_activities/runtime.py::ResearchActivities._assess_corroboration,src/persistence/uow.py::UnitOfWork.__exit__,CONTEXT_MANAGER_HOOK,src/research_activities/runtime.py:540,,HIGH,
src/research_activities/runtime.py::ResearchActivities._analyze_gaps,src/persistence/uow.py::UnitOfWork.__exit__,CONTEXT_MANAGER_HOOK,src/research_activities/runtime.py:565,,HIGH,
src/research_activities/runtime.py::ResearchActivities._synthesize,src/persistence/uow.py::UnitOfWork.__exit__,CONTEXT_MANAGER_HOOK,src/research_activities/runtime.py:599,,HIGH,
src/research_activities/runtime.py::ResearchActivities._synthesize,src/persistence/uow.py::UnitOfWork.__exit__,CONTEXT_MANAGER_HOOK,src/research_activities/runtime.py:618,,HIGH,
src/research_activities/runtime.py::ResearchActivities._verify,src/persistence/uow.py::UnitOfWork.__exit__,CONTEXT_MANAGER_HOOK,src/research_activities/runtime.py:631,,HIGH,
src/research_activities/runtime.py::ResearchActivities._compare_previous,src/persistence/uow.py::UnitOfWork.__exit__,CONTEXT_MANAGER_HOOK,src/research_activities/runtime.py:647,,HIGH,
src/research_activities/runtime.py::ResearchActivities._report_markdown,src/persistence/uow.py::UnitOfWork.__exit__,CONTEXT_MANAGER_HOOK,src/research_activities/runtime.py:667,,HIGH,
src/research_activities/runtime.py::ResearchActivities._publish,src/persistence/uow.py::UnitOfWork.__exit__,CONTEXT_MANAGER_HOOK,src/research_activities/runtime.py:675,,HIGH,
src/research_activities/runtime.py::ResearchActivities._complete,src/persistence/uow.py::UnitOfWork.__exit__,CONTEXT_MANAGER_HOOK,src/research_activities/runtime.py:736,,HIGH,
src/research_activities/runtime.py::ResearchActivities._complete,src/persistence/uow.py::UnitOfWork.__exit__,CONTEXT_MANAGER_HOOK,src/research_activities/runtime.py:753,,HIGH,
src/research_activities/runtime.py::ResearchActivities._fail,src/persistence/uow.py::UnitOfWork.__exit__,CONTEXT_MANAGER_HOOK,src/research_activities/runtime.py:773,,HIGH,
src/research_activities/runtime.py::ResearchActivities._fail,src/persistence/uow.py::UnitOfWork.__exit__,CONTEXT_MANAGER_HOOK,src/research_activities/runtime.py:792,,HIGH,
src/research_activities/runtime.py::ResearchActivities.__init__,src/research_domain/persistence.py::ResearchRepository,REFINED_CALL,src/research_activities/runtime.py:67,caller branch holds,HIGH,exact lexical reference ResearchRepository
src/research_activities/runtime.py::ResearchActivities.__init__,src/agent_execution/run_budget.py::RunBudgetService,REFINED_CALL,src/research_activities/runtime.py:68,caller branch holds,HIGH,exact lexical reference RunBudgetService
src/research_activities/runtime.py::ResearchActivities.__init__,src/agent_execution/tracing/repository.py::PostgresTraceRepository,REFINED_CALL,src/research_activities/runtime.py:69,caller branch holds,HIGH,exact lexical reference PostgresTraceRepository
src/research_activities/runtime.py::ResearchActivities.__init__,src/research_domain/services.py::ResearchTaskCommandService,REFINED_CALL,src/research_activities/runtime.py:70,caller branch holds,HIGH,exact lexical reference ResearchTaskCommandService
src/research_activities/runtime.py::ResearchActivities._complete,src/persistence/uow.py::UnitOfWork.__exit__,CONTEXT_MANAGER_HOOK,src/research_activities/runtime.py:747,,HIGH,
src/research_activities/runtime.py::ResearchActivities._fail,src/persistence/uow.py::UnitOfWork.__exit__,CONTEXT_MANAGER_HOOK,src/research_activities/runtime.py:784,,HIGH,
src/research_activities/runtime.py::ResearchActivities._load_stage_result,src/persistence/uow.py::UnitOfWork,REFINED_CALL,src/research_activities/runtime.py:119,caller branch holds,HIGH,exact lexical reference UnitOfWork
src/research_activities/runtime.py::ResearchActivities._save_stage_result,src/persistence/uow.py::UnitOfWork,REFINED_CALL,src/research_activities/runtime.py:126,caller branch holds,HIGH,exact lexical reference UnitOfWork
src/research_activities/runtime.py::ResearchActivities._budget_ledger_entry,src/persistence/uow.py::UnitOfWork,REFINED_CALL,src/research_activities/runtime.py:134,caller branch holds,HIGH,exact lexical reference UnitOfWork
src/research_activities/runtime.py::ResearchActivities._prepare,src/persistence/uow.py::UnitOfWork,REFINED_CALL,src/research_activities/runtime.py:204,caller branch holds,HIGH,exact lexical reference UnitOfWork
src/research_activities/runtime.py::ResearchActivities._create_plan,src/persistence/uow.py::UnitOfWork,REFINED_CALL,src/research_activities/runtime.py:243,caller branch holds,HIGH,exact lexical reference UnitOfWork
src/research_activities/runtime.py::ResearchActivities._create_plan,src/research_domain/models.py::ResearchPlan,REFINED_CALL,src/research_activities/runtime.py:254,caller branch holds,HIGH,exact lexical reference ResearchPlan
src/research_activities/runtime.py::ResearchActivities._iteration_context,src/persistence/uow.py::UnitOfWork,REFINED_CALL,src/research_activities/runtime.py:263,caller branch holds,HIGH,exact lexical reference UnitOfWork
src/research_activities/runtime.py::ResearchActivities._iteration_context,src/research_domain/models.py::SourceStrategy.from_dict,REFINED_CALL,src/research_activities/runtime.py:269,caller branch holds,HIGH,exact lexical reference SourceStrategy.from_dict
src/research_activities/runtime.py::ResearchActivities._start_iteration,src/persistence/uow.py::UnitOfWork,REFINED_CALL,src/research_activities/runtime.py:275,caller branch holds,HIGH,exact lexical reference UnitOfWork
src/research_activities/runtime.py::ResearchActivities._discover,src/persistence/uow.py::UnitOfWork,REFINED_CALL,src/research_activities/runtime.py:297,caller branch holds,HIGH,exact lexical reference UnitOfWork
src/research_activities/runtime.py::ResearchActivities._discover,src/research_adapters/discovery.py::CompositeSourceDiscoveryProvider.discover,COMPOSITION_BOUND_CALL,src/research_activities/runtime.py:327;src/orchestration/worker.py:260,injected concrete service; request/config branch,HIGH,self.discovery.discover -> src/research_adapters/discovery.py::CompositeSourceDiscoveryProvider
src/research_activities/runtime.py::ResearchActivities._discover,src/persistence/uow.py::UnitOfWork,REFINED_CALL,src/research_activities/runtime.py:328,caller branch holds,HIGH,exact lexical reference UnitOfWork
src/research_activities/runtime.py::ResearchActivities._rank,src/persistence/uow.py::UnitOfWork,REFINED_CALL,src/research_activities/runtime.py:355,caller branch holds,HIGH,exact lexical reference UnitOfWork
src/research_activities/runtime.py::ResearchActivities._fetch,src/persistence/uow.py::UnitOfWork,REFINED_CALL,src/research_activities/runtime.py:381,caller branch holds,HIGH,exact lexical reference UnitOfWork
src/research_activities/runtime.py::ResearchActivities._fetch,src/research_domain/models.py::SourceCandidate,REFINED_CALL,src/research_activities/runtime.py:404,caller branch holds,HIGH,exact lexical reference SourceCandidate
src/research_activities/runtime.py::ResearchActivities._fetch,src/persistence/uow.py::UnitOfWork.__exit__,CONTEXT_MANAGER_HOOK,src/research_activities/runtime.py:430,,HIGH,
src/research_activities/runtime.py::ResearchActivities._normalized_count,src/persistence/uow.py::UnitOfWork,REFINED_CALL,src/research_activities/runtime.py:461,caller branch holds,HIGH,exact lexical reference UnitOfWork
src/research_activities/runtime.py::ResearchActivities._extract_evidence,src/persistence/uow.py::UnitOfWork,REFINED_CALL,src/research_activities/runtime.py:484,caller branch holds,HIGH,exact lexical reference UnitOfWork
src/research_activities/runtime.py::ResearchActivities._assess_corroboration,src/persistence/uow.py::UnitOfWork,REFINED_CALL,src/research_activities/runtime.py:540,caller branch holds,HIGH,exact lexical reference UnitOfWork
src/research_activities/runtime.py::ResearchActivities._analyze_gaps,src/persistence/uow.py::UnitOfWork,REFINED_CALL,src/research_activities/runtime.py:565,caller branch holds,HIGH,exact lexical reference UnitOfWork
src/research_activities/runtime.py::ResearchActivities._synthesize,src/persistence/uow.py::UnitOfWork,REFINED_CALL,src/research_activities/runtime.py:599,caller branch holds,HIGH,exact lexical reference UnitOfWork
src/research_activities/runtime.py::ResearchActivities._synthesize,src/agent_execution/model_budget_context.py::model_budget_scope,REFINED_CALL,src/research_activities/runtime.py:611,caller branch holds,HIGH,exact lexical reference model_budget_scope
src/research_activities/runtime.py::ResearchActivities._synthesize,src/persistence/uow.py::UnitOfWork,REFINED_CALL,src/research_activities/runtime.py:618,caller branch holds,HIGH,exact lexical reference UnitOfWork
src/research_activities/runtime.py::ResearchActivities._verify,src/persistence/uow.py::UnitOfWork,REFINED_CALL,src/research_activities/runtime.py:631,caller branch holds,HIGH,exact lexical reference UnitOfWork
src/research_activities/runtime.py::ResearchActivities._compare_previous,src/persistence/uow.py::UnitOfWork,REFINED_CALL,src/research_activities/runtime.py:647,caller branch holds,HIGH,exact lexical reference UnitOfWork
src/research_activities/runtime.py::ResearchActivities._report_markdown,src/persistence/uow.py::UnitOfWork,REFINED_CALL,src/research_activities/runtime.py:667,caller branch holds,HIGH,exact lexical reference UnitOfWork
src/research_activities/runtime.py::ResearchActivities._publish,src/persistence/uow.py::UnitOfWork,REFINED_CALL,src/research_activities/runtime.py:675,caller branch holds,HIGH,exact lexical reference UnitOfWork
src/research_activities/runtime.py::ResearchActivities._complete,src/persistence/uow.py::UnitOfWork,REFINED_CALL,src/research_activities/runtime.py:736,caller branch holds,HIGH,exact lexical reference UnitOfWork
src/research_activities/runtime.py::ResearchActivities._complete,src/web_domain/services.py::CommandService.complete_run,REFINED_CALL,src/research_activities/runtime.py:743,caller branch holds,HIGH,exact lexical reference CommandService(self.database).complete_run
src/research_activities/runtime.py::ResearchActivities._complete,src/persistence/uow.py::UnitOfWork,REFINED_CALL,src/research_activities/runtime.py:753,caller branch holds,HIGH,exact lexical reference UnitOfWork
src/research_activities/runtime.py::ResearchActivities._fail,src/persistence/uow.py::UnitOfWork,REFINED_CALL,src/research_activities/runtime.py:773,caller branch holds,HIGH,exact lexical reference UnitOfWork
src/research_activities/runtime.py::ResearchActivities._fail,src/web_domain/services.py::CommandService.fail_run,REFINED_CALL,src/research_activities/runtime.py:780,caller branch holds,HIGH,exact lexical reference CommandService(self.database).fail_run
src/research_activities/runtime.py::ResearchActivities._fail,src/persistence/uow.py::UnitOfWork,REFINED_CALL,src/research_activities/runtime.py:792,caller branch holds,HIGH,exact lexical reference UnitOfWork
src/research_activities/runtime.py::ResearchActivities._fetch,src/persistence/uow.py::UnitOfWork.__exit__,CONTEXT_MANAGER_HOOK,src/research_activities/runtime.py:433,,HIGH,
src/research_activities/runtime.py::ResearchActivities._synthesize,src/research_adapters/synthesis.py::ResourcePoolResearchSynthesizer.synthesize,COMPOSITION_BOUND_CALL,src/research_activities/runtime.py:615;src/orchestration/worker.py:260,injected concrete service; request/config branch,HIGH,self.synthesis.synthesize -> src/research_adapters/synthesis.py::ResourcePoolResearchSynthesizer
src/research_activities/runtime.py::ResearchActivities.publish_research_artifact_activity,src/file_runtime/research_output.py::ResearchMarkdownPublisher.publish,COMPOSITION_BOUND_CALL,src/research_activities/runtime.py:662;src/orchestration/worker.py:260,injected concrete service; request/config branch,HIGH,self.markdown_publisher.publish -> src/file_runtime/research_output.py::ResearchMarkdownPublisher
src/research_activities/runtime.py::ResearchActivities._complete,src/persistence/uow.py::UnitOfWork,REFINED_CALL,src/research_activities/runtime.py:747,caller branch holds,HIGH,exact lexical reference UnitOfWork
src/research_activities/runtime.py::ResearchActivities._fail,src/persistence/uow.py::UnitOfWork,REFINED_CALL,src/research_activities/runtime.py:784,caller branch holds,HIGH,exact lexical reference UnitOfWork
src/research_activities/runtime.py::ResearchActivities._create_plan,src/research_domain/models.py::SourceStrategy.from_dict,REFINED_CALL,src/research_activities/runtime.py:257,caller branch holds,HIGH,exact lexical reference SourceStrategy.from_dict
src/research_activities/runtime.py::ResearchActivities._fetch,src/research_adapters/web.py::StaticWebContentProvider.fetch,COMPOSITION_BOUND_CALL,src/research_activities/runtime.py:414;src/orchestration/worker.py:260,injected concrete service; request/config branch,HIGH,self.content.fetch -> src/research_adapters/web.py::StaticWebContentProvider
src/research_activities/runtime.py::ResearchActivities._fetch,src/persistence/uow.py::UnitOfWork,REFINED_CALL,src/research_activities/runtime.py:430,caller branch holds,HIGH,exact lexical reference UnitOfWork
src/research_activities/runtime.py::ResearchActivities._complete,src/web_domain/services.py::CommandService,REFINED_CALL,src/research_activities/runtime.py:743,caller branch holds,HIGH,exact lexical reference CommandService
src/research_activities/runtime.py::ResearchActivities._fail,src/web_domain/services.py::CommandService,REFINED_CALL,src/research_activities/runtime.py:780,caller branch holds,HIGH,exact lexical reference CommandService
src/research_activities/runtime.py::ResearchActivities._create_plan,src/research_domain/models.py::ResearchQuestion,REFINED_CALL,src/research_activities/runtime.py:256,caller branch holds,HIGH,exact lexical reference ResearchQuestion
src/research_activities/runtime.py::ResearchActivities._fetch,src/persistence/uow.py::UnitOfWork,REFINED_CALL,src/research_activities/runtime.py:433,caller branch holds,HIGH,exact lexical reference UnitOfWork
src/research_activities/runtime.py::ResearchActivities._extract_evidence,src/research_domain/models.py::EvidenceItem,REFINED_CALL,src/research_activities/runtime.py:502,caller branch holds,HIGH,exact lexical reference EvidenceItem
src/research_adapters/discovery.py::GitHubDiscoveryProvider.discover,src/research_domain/models.py::SourceCandidate,REFINED_CALL,src/research_adapters/discovery.py:127,caller branch holds,HIGH,exact lexical reference SourceCandidate
src/research_adapters/discovery.py::RSSDiscoveryProvider.discover,src/research_domain/models.py::SourceCandidate,REFINED_CALL,src/research_adapters/discovery.py:199,caller branch holds,HIGH,exact lexical reference SourceCandidate
src/research_adapters/discovery.py::GitHubDiscoveryProvider.discover,src/research_adapters/discovery.py::_is_preferred_github_repository,REFINED_CALL,src/research_adapters/discovery.py:139,caller branch holds,HIGH,exact lexical reference _is_preferred_github_repository
src/research_adapters/discovery.py::RSSDiscoveryProvider.discover,src/research_adapters/discovery.py::_is_preferred_uri,REFINED_CALL,src/research_adapters/discovery.py:211,caller branch holds,HIGH,exact lexical reference _is_preferred_uri
src/research_adapters/discovery.py::RSSDiscoveryProvider.discover,src/research_adapters/discovery.py::_is_preferred_uri,REFINED_CALL,src/research_adapters/discovery.py:212,caller branch holds,HIGH,exact lexical reference _is_preferred_uri
src/research_adapters/synthesis.py::ResourcePoolResearchSynthesizer.synthesize,src/research_domain/models.py::ResearchReport,REFINED_CALL,src/research_adapters/synthesis.py:72,caller branch holds,HIGH,exact lexical reference ResearchReport
src/research_adapters/synthesis.py::ResourcePoolResearchSynthesizer.synthesize,src/research_domain/models.py::ClaimDraft,REFINED_CALL,src/research_adapters/synthesis.py:66,caller branch holds,HIGH,exact lexical reference ClaimDraft
src/research_adapters/web.py::StaticWebContentProvider.fetch,src/research_domain/models.py::SourceContent,REFINED_CALL,src/research_adapters/web.py:203,caller branch holds,HIGH,exact lexical reference SourceContent
