proof_id,path,root,target,chain,evidence,gates,confidence
PROOF:src/orchestration/research_workflow.py,src/orchestration/research_workflow.py,R1,src/orchestration/research_workflow.py::ResearchReportWorkflow,DEPLOY:hpagent -> src/entrypoint.sh -> src/main.py::main -> src/main.py::main_async -> src/orchestration/worker.py::start_worker -> ROOT:WEB_LIFECYCLE -> src/orchestration/research_workflow.py::ResearchReportWorkflow,src/Dockerfile:51;docker-compose.yaml:410;src/entrypoint.sh:5;src/main.py:75;src/main.py:80;src/orchestration/web_workers.py:173;src/orchestration/worker.py:930,WEB_REAL_AGENT_ENABLED;WEB_REAL_AGENT_ENABLED; definitions independent of durable start flag;valid config; agent.mode=single; selected channel,HIGH
PROOF:src/orchestration/scheduler.py,src/orchestration/scheduler.py,R1,src/orchestration/scheduler.py::TaskScheduler,DEPLOY:hpagent -> src/entrypoint.sh -> src/main.py::main -> src/main.py::main_async -> src/orchestration/worker.py::start_worker -> src/orchestration/worker.py::init_dependencies -> src/orchestration/scheduler.py::TaskScheduler,src/Dockerfile:51;docker-compose.yaml:410;src/entrypoint.sh:5;src/main.py:75;src/main.py:80;src/orchestration/worker.py:751;src/orchestration/worker.py:855,valid config; agent.mode=single; selected channel,HIGH
PROOF:src/orchestration/web_activities.py,src/orchestration/web_activities.py,R1,src/orchestration/web_activities.py::inject_web_lifecycle,DEPLOY:hpagent -> src/entrypoint.sh -> src/main.py::main -> src/main.py::main_async -> src/orchestration/worker.py::start_worker -> src/orchestration/worker.py::compose_web_workers -> src/orchestration/web_activities.py::inject_web_lifecycle,src/Dockerfile:51;docker-compose.yaml:410;src/entrypoint.sh:5;src/main.py:75;src/main.py:80;src/orchestration/worker.py:251;src/orchestration/worker.py:931,config.temporal.web_real_agent_enabled;valid config; agent.mode=single; selected channel,HIGH
PROOF:src/orchestration/web_dispatcher.py,src/orchestration/web_dispatcher.py,R1,src/orchestration/web_dispatcher.py::WebOutboxDispatcher,DEPLOY:hpagent -> src/entrypoint.sh -> src/main.py::main -> src/main.py::main_async -> src/orchestration/worker.py::start_worker -> src/orchestration/worker.py::compose_web_workers -> src/orchestration/web_dispatcher.py::WebOutboxDispatcher,src/Dockerfile:51;docker-compose.yaml:410;src/entrypoint.sh:5;src/main.py:75;src/main.py:80;src/orchestration/worker.py:355;src/orchestration/worker.py:931,config.temporal.web_real_agent_enabled;valid config; agent.mode=single; selected channel,HIGH
PROOF:src/orchestration/web_reconcile_adapters.py,src/orchestration/web_reconcile_adapters.py,R1,src/orchestration/web_reconcile_adapters.py::LifecycleReconcileStore,DEPLOY:hpagent -> src/entrypoint.sh -> src/main.py::main -> src/main.py::main_async -> src/orchestration/worker.py::start_worker -> src/orchestration/worker.py::compose_web_workers -> src/orchestration/web_reconcile_adapters.py::LifecycleReconcileStore,src/Dockerfile:51;docker-compose.yaml:410;src/entrypoint.sh:5;src/main.py:75;src/main.py:80;src/orchestration/worker.py:368;src/orchestration/worker.py:931,config.temporal.web_real_agent_enabled;valid config; agent.mode=single; selected channel,HIGH
PROOF:src/orchestration/web_reconciler.py,src/orchestration/web_reconciler.py,R1,src/orchestration/web_reconciler.py::WebRunReconciler,DEPLOY:hpagent -> src/entrypoint.sh -> src/main.py::main -> src/main.py::main_async -> src/orchestration/worker.py::start_worker -> src/orchestration/worker.py::compose_web_workers -> src/orchestration/web_reconciler.py::WebRunReconciler,src/Dockerfile:51;docker-compose.yaml:410;src/entrypoint.sh:5;src/main.py:75;src/main.py:80;src/orchestration/worker.py:367;src/orchestration/worker.py:931,config.temporal.web_real_agent_enabled;valid config; agent.mode=single; selected channel,HIGH
PROOF:src/orchestration/web_worker.py,src/orchestration/web_worker.py,R5,src/orchestration/web_worker.py::main,src/orchestration/web_worker.py::main,,,HIGH
PROOF:src/orchestration/web_workers.py,src/orchestration/web_workers.py,R1,src/orchestration/web_workers.py::validate_web_worker_startup,DEPLOY:hpagent -> src/entrypoint.sh -> src/main.py::main -> src/main.py::main_async -> src/orchestration/worker.py::start_worker -> src/orchestration/worker.py::compose_web_workers -> src/orchestration/web_workers.py::validate_web_worker_startup,src/Dockerfile:51;docker-compose.yaml:410;src/entrypoint.sh:5;src/main.py:75;src/main.py:80;src/orchestration/worker.py:189;src/orchestration/worker.py:931,config.temporal.web_real_agent_enabled;valid config; agent.mode=single; selected channel,HIGH
PROOF:src/orchestration/web_workflow.py,src/orchestration/web_workflow.py,R1,src/orchestration/web_workflow.py::WebRunWorkflow,DEPLOY:hpagent -> src/entrypoint.sh -> src/main.py::main -> src/main.py::main_async -> src/orchestration/worker.py::start_worker -> ROOT:WEB_LIFECYCLE -> src/orchestration/web_workflow.py::WebRunWorkflow,src/Dockerfile:51;docker-compose.yaml:410;src/entrypoint.sh:5;src/main.py:75;src/main.py:80;src/orchestration/web_workers.py:171;src/orchestration/worker.py:930,WEB_REAL_AGENT_ENABLED;WEB_REAL_AGENT_ENABLED; definitions independent of durable start flag;valid config; agent.mode=single; selected channel,HIGH
PROOF:src/orchestration/worker.py,src/orchestration/worker.py,R1,src/orchestration/worker.py::start_worker,DEPLOY:hpagent -> src/entrypoint.sh -> src/main.py::main -> src/main.py::main_async -> src/orchestration/worker.py::start_worker,src/Dockerfile:51;docker-compose.yaml:410;src/entrypoint.sh:5;src/main.py:75;src/main.py:80,valid config; agent.mode=single; selected channel,HIGH
PROOF:src/orchestration/workflow.py,src/orchestration/workflow.py,R1,src/orchestration/workflow.py::OrchestrationWorkflow,DEPLOY:hpagent -> src/entrypoint.sh -> src/main.py::main -> src/main.py::main_async -> src/orchestration/worker.py::start_worker -> src/orchestration/workflow.py::OrchestrationWorkflow,src/Dockerfile:51;docker-compose.yaml:410;src/entrypoint.sh:5;src/main.py:75;src/main.py:80;src/orchestration/worker.py:913,valid config; agent.mode=single; selected channel,HIGH
PROOF:src/persistence/migrate.py,src/persistence/migrate.py,R8,src/persistence/migrate.py::main,DEPLOY:hpagent-migrate -> src/persistence/migrate.py::main,src/Dockerfile.migrate:17;docker-compose.yaml:353,MIGRATE_DATABASE_URL,HIGH
PROOF:src/persistence/repositories.py,src/persistence/repositories.py,R2,src/persistence/repositories.py::RunBudgetRepository.create_snapshot,DEPLOY:hpagent-api -> src/web_api/__main__.py::main -> src/web_api/app.py::create_app -> src/web_api/app.py::create_app.trigger_research_task -> src/research_domain/services.py::ResearchTaskCommandService.trigger_task -> src/persistence/repositories.py::RunBudgetRepository.create_snapshot,src/Dockerfile.web-api:10;docker-compose.yaml:635;src/research_domain/services.py:170;src/web_api/__main__.py:21;src/web_api/app.py:690;src/web_api/app.py:699,request POST /api/v1/tasks/{task_id}/runs;valid WebSettings / database,MEDIUM
PROOF:src/persistence/uow.py,src/persistence/uow.py,R2,src/persistence/uow.py::UnitOfWork,DEPLOY:hpagent-api -> src/web_api/__main__.py::main -> src/web_api/app.py::create_app -> src/web_api/app.py::create_app.ready -> src/persistence/uow.py::UnitOfWork,src/Dockerfile.web-api:10;docker-compose.yaml:635;src/web_api/__main__.py:21;src/web_api/app.py:487;src/web_api/app.py:489,request GET /health/ready;valid WebSettings / database,HIGH
PROOF:src/research_activities/runtime.py,src/research_activities/runtime.py,R1,src/research_activities/runtime.py::ResearchActivities,DEPLOY:hpagent -> src/entrypoint.sh -> src/main.py::main -> src/main.py::main_async -> src/orchestration/worker.py::start_worker -> src/orchestration/worker.py::compose_web_workers -> src/research_activities/runtime.py::ResearchActivities,src/Dockerfile:51;docker-compose.yaml:410;src/entrypoint.sh:5;src/main.py:75;src/main.py:80;src/orchestration/worker.py:260;src/orchestration/worker.py:931,config.temporal.web_real_agent_enabled;valid config; agent.mode=single; selected channel,HIGH
PROOF:src/research_adapters/discovery.py,src/research_adapters/discovery.py,R1,src/research_adapters/discovery.py::CompositeSourceDiscoveryProvider,DEPLOY:hpagent -> src/entrypoint.sh -> src/main.py::main -> src/main.py::main_async -> src/orchestration/worker.py::start_worker -> src/orchestration/worker.py::compose_web_workers -> src/research_adapters/discovery.py::CompositeSourceDiscoveryProvider,src/Dockerfile:51;docker-compose.yaml:410;src/entrypoint.sh:5;src/main.py:75;src/main.py:80;src/orchestration/worker.py:262;src/orchestration/worker.py:931,config.temporal.web_real_agent_enabled;valid config; agent.mode=single; selected channel,HIGH
PROOF:src/research_adapters/synthesis.py,src/research_adapters/synthesis.py,R1,src/research_adapters/synthesis.py::ResourcePoolResearchSynthesizer,DEPLOY:hpagent -> src/entrypoint.sh -> src/main.py::main -> src/main.py::main_async -> src/orchestration/worker.py::start_worker -> src/orchestration/worker.py::compose_web_workers -> src/research_adapters/synthesis.py::ResourcePoolResearchSynthesizer,src/Dockerfile:51;docker-compose.yaml:410;src/entrypoint.sh:5;src/main.py:75;src/main.py:80;src/orchestration/worker.py:279;src/orchestration/worker.py:931,config.temporal.web_real_agent_enabled;valid config; agent.mode=single; selected channel,HIGH
PROOF:src/research_adapters/web.py,src/research_adapters/web.py,R1,src/research_adapters/web.py::W3libSourceCanonicalizer,DEPLOY:hpagent -> src/entrypoint.sh -> src/main.py::main -> src/main.py::main_async -> src/orchestration/worker.py::start_worker -> src/orchestration/worker.py::compose_web_workers -> src/research_adapters/web.py::W3libSourceCanonicalizer,src/Dockerfile:51;docker-compose.yaml:410;src/entrypoint.sh:5;src/main.py:75;src/main.py:80;src/orchestration/worker.py:259;src/orchestration/worker.py:931,config.temporal.web_real_agent_enabled;valid config; agent.mode=single; selected channel,HIGH
PROOF:src/research_domain/models.py,src/research_domain/models.py,R2,src/research_domain/models.py::SourceStrategy.from_dict,DEPLOY:hpagent-api -> src/web_api/__main__.py::main -> src/web_api/app.py::create_app -> src/web_api/app.py::create_app.create_research_task -> src/research_domain/models.py::SourceStrategy.from_dict,src/Dockerfile.web-api:10;docker-compose.yaml:635;src/web_api/__main__.py:21;src/web_api/app.py:672;src/web_api/app.py:679,request POST /api/v1/tasks;valid WebSettings / database,MEDIUM
PROOF:src/research_domain/persistence.py,src/research_domain/persistence.py,R2,src/research_domain/persistence.py::TaskRepository.lock_active,DEPLOY:hpagent-api -> src/web_api/__main__.py::main -> src/web_api/app.py::create_app -> src/web_api/app.py::create_app.trigger_research_task -> src/research_domain/services.py::ResearchTaskCommandService.trigger_task -> src/research_domain/persistence.py::TaskRepository.lock_active,src/Dockerfile.web-api:10;docker-compose.yaml:635;src/research_domain/services.py:109;src/web_api/__main__.py:21;src/web_api/app.py:690;src/web_api/app.py:699,request POST /api/v1/tasks/{task_id}/runs;valid WebSettings / database,MEDIUM
PROOF:src/research_domain/providers.py,src/research_domain/providers.py,R1,src/research_domain/providers.py::BrowserFetchProvider.fetch_html,DEPLOY:hpagent -> src/entrypoint.sh -> src/main.py::main -> src/main.py::main_async -> src/orchestration/worker.py::start_worker -> src/orchestration/worker.py::compose_web_workers -> src/research_activities/runtime.py::ResearchActivities.fetch_research_sources_activity -> src/research_activities/runtime.py::ResearchActivities._fetch -> src/research_adapters/web.py::StaticWebContentProvider.fetch -> src/research_domain/providers.py::BrowserFetchProvider.fetch_html,src/Dockerfile:51;docker-compose.yaml:410;src/entrypoint.sh:5;src/main.py:75;src/main.py:80;src/orchestration/worker.py:331;src/orchestration/worker.py:931;src/research_activities/runtime.py:377;src/research_activities/runtime.py:414;src/orchestration/worker.py:260;src/research_adapters/web.py:195,config.temporal.web_real_agent_enabled;injected concrete service; request/config branch;len(text) < self.min_content_chars and self.browser is not None and (not used_browser);valid config; agent.mode=single; selected channel,MEDIUM
PROOF:src/research_domain/services.py,src/research_domain/services.py,R2,src/research_domain/services.py::ResearchTaskCommandService.trigger_task,DEPLOY:hpagent-api -> src/web_api/__main__.py::main -> src/web_api/app.py::create_app -> src/web_api/app.py::create_app.trigger_research_task -> src/research_domain/services.py::ResearchTaskCommandService.trigger_task,src/Dockerfile.web-api:10;docker-compose.yaml:635;src/web_api/__main__.py:21;src/web_api/app.py:690;src/web_api/app.py:699,request POST /api/v1/tasks/{task_id}/runs;valid WebSettings / database,MEDIUM
PROOF:src/resources/credentials.py,src/resources/credentials.py,R1,src/resources/credentials.py::CredentialManager,DEPLOY:hpagent -> src/entrypoint.sh -> src/main.py::main -> src/main.py::main_async -> src/orchestration/worker.py::start_worker -> src/orchestration/worker.py::init_dependencies -> src/resources/credentials.py::CredentialManager,src/Dockerfile:51;docker-compose.yaml:410;src/entrypoint.sh:5;src/main.py:75;src/main.py:80;src/orchestration/worker.py:627;src/orchestration/worker.py:855,valid config; agent.mode=single; selected channel,HIGH
PROOF:src/resources/embedding.py,src/resources/embedding.py,R1,src/resources/embedding.py::create_embedding_client,DEPLOY:hpagent -> src/entrypoint.sh -> src/main.py::main -> src/main.py::main_async -> src/orchestration/worker.py::start_worker -> src/orchestration/worker.py::init_dependencies -> src/orchestration/worker.py::setup_tools -> src/resources/embedding.py::create_embedding_client,src/Dockerfile:51;docker-compose.yaml:410;src/entrypoint.sh:5;src/main.py:75;src/main.py:80;src/orchestration/worker.py:524;src/orchestration/worker.py:710;src/orchestration/worker.py:855,config.models.tool_rag.enabled;valid config; agent.mode=single; selected channel,HIGH
PROOF:src/resources/model_client.py,src/resources/model_client.py,R1,src/resources/model_client.py::ModelClient,DEPLOY:hpagent -> src/entrypoint.sh -> src/main.py::main -> src/main.py::main_async -> src/orchestration/worker.py::start_worker -> src/orchestration/worker.py::init_dependencies -> src/resources/resource_pool.py::ResourcePool.initialize_models -> src/resources/model_client.py::ModelClient,src/Dockerfile:51;docker-compose.yaml:410;src/entrypoint.sh:5;src/main.py:75;src/main.py:80;src/orchestration/worker.py:651;src/orchestration/worker.py:855;src/resources/resource_pool.py:79,valid config; agent.mode=single; selected channel,MEDIUM
PROOF:src/resources/reranker.py,src/resources/reranker.py,R1,src/resources/reranker.py::create_reranker_client,DEPLOY:hpagent -> src/entrypoint.sh -> src/main.py::main -> src/main.py::main_async -> src/orchestration/worker.py::start_worker -> src/orchestration/worker.py::init_dependencies -> src/orchestration/worker.py::setup_tools -> src/resources/reranker.py::create_reranker_client,src/Dockerfile:51;docker-compose.yaml:410;src/entrypoint.sh:5;src/main.py:75;src/main.py:80;src/orchestration/worker.py:525;src/orchestration/worker.py:710;src/orchestration/worker.py:855,config.models.tool_rag.enabled;valid config; agent.mode=single; selected channel,HIGH
PROOF:src/resources/resource_pool.py,src/resources/resource_pool.py,R1,src/resources/resource_pool.py::ResourcePool,DEPLOY:hpagent -> src/entrypoint.sh -> src/main.py::main -> src/main.py::main_async -> src/orchestration/worker.py::start_worker -> src/orchestration/worker.py::init_dependencies -> src/resources/resource_pool.py::ResourcePool,src/Dockerfile:51;docker-compose.yaml:410;src/entrypoint.sh:5;src/main.py:75;src/main.py:80;src/orchestration/worker.py:650;src/orchestration/worker.py:855,valid config; agent.mode=single; selected channel,HIGH
PROOF:src/sandbox/git_repo.py,src/sandbox/git_repo.py,R1,src/sandbox/git_repo.py::GitRepoManager,DEPLOY:hpagent -> src/entrypoint.sh -> src/main.py::main -> src/main.py::main_async -> src/orchestration/worker.py::start_worker -> src/orchestration/worker.py::init_dependencies -> src/sandbox/git_repo.py::GitRepoManager,src/Dockerfile:51;docker-compose.yaml:410;src/entrypoint.sh:5;src/main.py:75;src/main.py:80;src/orchestration/worker.py:807;src/orchestration/worker.py:855,valid config; agent.mode=single; selected channel,HIGH
PROOF:src/sandbox/nsjail.py,src/sandbox/nsjail.py,R1,src/sandbox/nsjail.py::NsjailConfig,DEPLOY:hpagent -> src/entrypoint.sh -> src/main.py::main -> src/main.py::main_async -> src/orchestration/worker.py::start_worker -> src/orchestration/worker.py::init_dependencies -> src/orchestration/worker.py::_build_nsjail_config -> src/sandbox/nsjail.py::NsjailConfig,src/Dockerfile:51;docker-compose.yaml:410;src/entrypoint.sh:5;src/main.py:75;src/main.py:80;src/orchestration/worker.py:595;src/orchestration/worker.py:696;src/orchestration/worker.py:855,config.sandbox.nsjail_enabled;valid config; agent.mode=single; selected channel,HIGH
PROOF:src/sandbox/sandbox.py,src/sandbox/sandbox.py,R1,src/sandbox/sandbox.py::Sandbox.select_tools,DEPLOY:hpagent -> src/entrypoint.sh -> src/main.py::main -> src/main.py::main_async -> src/orchestration/worker.py::start_worker -> src/orchestration/worker.py::compose_web_workers -> src/agent_activities/runtime.py::DurableAgentActivities.model_decision -> src/actions/runtime.py::ActionRuntime.select_tools -> src/sandbox/sandbox.py::Sandbox.select_tools,src/Dockerfile:51;docker-compose.yaml:410;src/actions/runtime.py:101;src/agent_activities/runtime.py:498;src/orchestration/worker.py:293;src/entrypoint.sh:5;src/main.py:75;src/main.py:80;src/orchestration/worker.py:346;src/orchestration/worker.py:931,config.temporal.web_real_agent_enabled;injected concrete service; request/config branch;valid config; agent.mode=single; selected channel,HIGH
PROOF:src/sandbox/sandbox_manager.py,src/sandbox/sandbox_manager.py,R1,src/sandbox/sandbox_manager.py::SandboxManager,DEPLOY:hpagent -> src/entrypoint.sh -> src/main.py::main -> src/main.py::main_async -> src/orchestration/worker.py::start_worker -> src/orchestration/worker.py::init_dependencies -> src/sandbox/sandbox_manager.py::SandboxManager,src/Dockerfile:51;docker-compose.yaml:410;src/entrypoint.sh:5;src/main.py:75;src/main.py:80;src/orchestration/worker.py:756;src/orchestration/worker.py:855,valid config; agent.mode=single; selected channel,HIGH
PROOF:src/sandbox/tools/adapters/mcp.py,src/sandbox/tools/adapters/mcp.py,R1,src/sandbox/tools/adapters/mcp.py::MCPToolManager,DEPLOY:hpagent -> src/entrypoint.sh -> src/main.py::main -> src/main.py::main_async -> src/orchestration/worker.py::start_worker -> src/orchestration/worker.py::init_dependencies -> src/orchestration/worker.py::setup_tools -> src/sandbox/tools/adapters/mcp.py::MCPToolManager,src/Dockerfile:51;docker-compose.yaml:410;src/entrypoint.sh:5;src/main.py:75;src/main.py:80;src/orchestration/worker.py:539;src/orchestration/worker.py:710;src/orchestration/worker.py:855,config.models.mcp.auto_connect;valid config; agent.mode=single; selected channel,HIGH
PROOF:src/sandbox/tools/local/_path_utils.py,src/sandbox/tools/local/_path_utils.py,R1,src/sandbox/tools/local/_path_utils.py::safe_resolve,DEPLOY:hpagent -> src/entrypoint.sh -> src/main.py::main -> src/main.py::main_async -> src/orchestration/worker.py::start_worker -> src/orchestration/worker.py::compose_web_workers -> src/orchestration/web_activities.py::execute_agent_activity -> src/agent_execution/web_host.py::WebExecutionHost.execute -> src/workspace/isolation.py::SessionResourceRecoveryService.lease_for_run -> src/sandbox/sandbox_manager.py::SandboxManager.create_session_sandbox -> src/sandbox/tools/local/fs_read.py::create_fs_read_tool -> src/sandbox/tools/local/fs_read.py::create_fs_read_tool.fs_read -> src/sandbox/tools/local/_path_utils.py::safe_resolve,src/Dockerfile:51;docker-compose.yaml:410;src/agent_execution/web_host.py:123;src/entrypoint.sh:5;src/main.py:75;src/main.py:80;src/orchestration/web_activities.py:127;src/orchestration/worker.py:344;src/orchestration/worker.py:931;src/sandbox/tools/local/__init__.py:1;src/sandbox/tools/local/fs_read.py:17;src/sandbox/tools/local/fs_read.py:63;src/workspace/isolation.py:289,config.temporal.web_real_agent_enabled;reminder always registered; other native tools require native_tools_enabled; Bash additionally host_bash_enabled;resource_prep injected;selected registered tool;valid config; agent.mode=single; selected channel,HIGH
PROOF:src/sandbox/tools/local/bash.py,src/sandbox/tools/local/bash.py,R1,src/sandbox/tools/local/bash.py::create_bash_tool,DEPLOY:hpagent -> src/entrypoint.sh -> src/main.py::main -> src/main.py::main_async -> src/orchestration/worker.py::start_worker -> src/orchestration/worker.py::compose_web_workers -> src/orchestration/web_activities.py::execute_agent_activity -> src/agent_execution/web_host.py::WebExecutionHost.execute -> src/workspace/isolation.py::SessionResourceRecoveryService.lease_for_run -> src/sandbox/sandbox_manager.py::SandboxManager.create_session_sandbox -> src/sandbox/tools/local/bash.py::create_bash_tool,src/Dockerfile:51;docker-compose.yaml:410;src/agent_execution/web_host.py:123;src/entrypoint.sh:5;src/main.py:75;src/main.py:80;src/orchestration/web_activities.py:127;src/orchestration/worker.py:344;src/orchestration/worker.py:931;src/sandbox/tools/local/__init__.py:6;src/workspace/isolation.py:289,config.temporal.web_real_agent_enabled;reminder always registered; other native tools require native_tools_enabled; Bash additionally host_bash_enabled;resource_prep injected;valid config; agent.mode=single; selected channel,HIGH
PROOF:src/sandbox/tools/local/file_analysis.py,src/sandbox/tools/local/file_analysis.py,R1,src/sandbox/tools/local/file_analysis.py::create_file_analysis_tools,DEPLOY:hpagent -> src/entrypoint.sh -> src/main.py::main -> src/main.py::main_async -> src/orchestration/worker.py::start_worker -> src/orchestration/worker.py::compose_web_workers -> src/orchestration/web_activities.py::execute_agent_activity -> src/agent_execution/web_host.py::WebExecutionHost.execute -> src/workspace/isolation.py::SessionResourceRecoveryService.lease_for_run -> src/sandbox/sandbox_manager.py::SandboxManager.create_session_sandbox -> src/sandbox/tools/local/file_analysis.py::create_file_analysis_tools,src/Dockerfile:51;docker-compose.yaml:410;src/agent_execution/web_host.py:123;src/entrypoint.sh:5;src/main.py:75;src/main.py:80;src/orchestration/web_activities.py:127;src/orchestration/worker.py:344;src/orchestration/worker.py:931;src/sandbox/sandbox_manager.py:186;src/workspace/isolation.py:289,config.temporal.web_real_agent_enabled;resource_prep injected;self._file_tools_enabled and ctx.get('channel_type') == 'web';valid config; agent.mode=single; selected channel,HIGH
PROOF:src/sandbox/tools/local/file_read.py,src/sandbox/tools/local/file_read.py,R1,src/sandbox/tools/local/file_read.py::create_file_read_tools,DEPLOY:hpagent -> src/entrypoint.sh -> src/main.py::main -> src/main.py::main_async -> src/orchestration/worker.py::start_worker -> src/orchestration/worker.py::compose_web_workers -> src/orchestration/web_activities.py::execute_agent_activity -> src/agent_execution/web_host.py::WebExecutionHost.execute -> src/workspace/isolation.py::SessionResourceRecoveryService.lease_for_run -> src/sandbox/sandbox_manager.py::SandboxManager.create_session_sandbox -> src/sandbox/tools/local/file_read.py::create_file_read_tools,src/Dockerfile:51;docker-compose.yaml:410;src/agent_execution/web_host.py:123;src/entrypoint.sh:5;src/main.py:75;src/main.py:80;src/orchestration/web_activities.py:127;src/orchestration/worker.py:344;src/orchestration/worker.py:931;src/sandbox/sandbox_manager.py:187;src/workspace/isolation.py:289,config.temporal.web_real_agent_enabled;resource_prep injected;self._file_tools_enabled and ctx.get('channel_type') == 'web';valid config; agent.mode=single; selected channel,HIGH
PROOF:src/sandbox/tools/local/file_write.py,src/sandbox/tools/local/file_write.py,R1,src/sandbox/tools/local/file_write.py::create_file_write_tools,DEPLOY:hpagent -> src/entrypoint.sh -> src/main.py::main -> src/main.py::main_async -> src/orchestration/worker.py::start_worker -> src/orchestration/worker.py::compose_web_workers -> src/orchestration/web_activities.py::execute_agent_activity -> src/agent_execution/web_host.py::WebExecutionHost.execute -> src/workspace/isolation.py::SessionResourceRecoveryService.lease_for_run -> src/sandbox/sandbox_manager.py::SandboxManager.create_session_sandbox -> src/sandbox/tools/local/file_write.py::create_file_write_tools,src/Dockerfile:51;docker-compose.yaml:410;src/agent_execution/web_host.py:123;src/entrypoint.sh:5;src/main.py:75;src/main.py:80;src/orchestration/web_activities.py:127;src/orchestration/worker.py:344;src/orchestration/worker.py:931;src/sandbox/sandbox_manager.py:195;src/workspace/isolation.py:289,config.temporal.web_real_agent_enabled;resource_prep injected;self._file_tools_enabled and ctx.get('channel_type') == 'web' && self._file_output_publisher is not None;valid config; agent.mode=single; selected channel,HIGH
PROOF:src/sandbox/tools/local/fs_edit.py,src/sandbox/tools/local/fs_edit.py,R1,src/sandbox/tools/local/fs_edit.py::create_fs_edit_tool,DEPLOY:hpagent -> src/entrypoint.sh -> src/main.py::main -> src/main.py::main_async -> src/orchestration/worker.py::start_worker -> src/orchestration/worker.py::compose_web_workers -> src/orchestration/web_activities.py::execute_agent_activity -> src/agent_execution/web_host.py::WebExecutionHost.execute -> src/workspace/isolation.py::SessionResourceRecoveryService.lease_for_run -> src/sandbox/sandbox_manager.py::SandboxManager.create_session_sandbox -> src/sandbox/tools/local/fs_edit.py::create_fs_edit_tool,src/Dockerfile:51;docker-compose.yaml:410;src/agent_execution/web_host.py:123;src/entrypoint.sh:5;src/main.py:75;src/main.py:80;src/orchestration/web_activities.py:127;src/orchestration/worker.py:344;src/orchestration/worker.py:931;src/sandbox/tools/local/__init__.py:3;src/workspace/isolation.py:289,config.temporal.web_real_agent_enabled;reminder always registered; other native tools require native_tools_enabled; Bash additionally host_bash_enabled;resource_prep injected;valid config; agent.mode=single; selected channel,HIGH
PROOF:src/sandbox/tools/local/fs_read.py,src/sandbox/tools/local/fs_read.py,R1,src/sandbox/tools/local/fs_read.py::create_fs_read_tool,DEPLOY:hpagent -> src/entrypoint.sh -> src/main.py::main -> src/main.py::main_async -> src/orchestration/worker.py::start_worker -> src/orchestration/worker.py::compose_web_workers -> src/orchestration/web_activities.py::execute_agent_activity -> src/agent_execution/web_host.py::WebExecutionHost.execute -> src/workspace/isolation.py::SessionResourceRecoveryService.lease_for_run -> src/sandbox/sandbox_manager.py::SandboxManager.create_session_sandbox -> src/sandbox/tools/local/fs_read.py::create_fs_read_tool,src/Dockerfile:51;docker-compose.yaml:410;src/agent_execution/web_host.py:123;src/entrypoint.sh:5;src/main.py:75;src/main.py:80;src/orchestration/web_activities.py:127;src/orchestration/worker.py:344;src/orchestration/worker.py:931;src/sandbox/tools/local/__init__.py:1;src/workspace/isolation.py:289,config.temporal.web_real_agent_enabled;reminder always registered; other native tools require native_tools_enabled; Bash additionally host_bash_enabled;resource_prep injected;valid config; agent.mode=single; selected channel,HIGH
PROOF:src/sandbox/tools/local/fs_write.py,src/sandbox/tools/local/fs_write.py,R1,src/sandbox/tools/local/fs_write.py::create_fs_write_tool,DEPLOY:hpagent -> src/entrypoint.sh -> src/main.py::main -> src/main.py::main_async -> src/orchestration/worker.py::start_worker -> src/orchestration/worker.py::compose_web_workers -> src/orchestration/web_activities.py::execute_agent_activity -> src/agent_execution/web_host.py::WebExecutionHost.execute -> src/workspace/isolation.py::SessionResourceRecoveryService.lease_for_run -> src/sandbox/sandbox_manager.py::SandboxManager.create_session_sandbox -> src/sandbox/tools/local/fs_write.py::create_fs_write_tool,src/Dockerfile:51;docker-compose.yaml:410;src/agent_execution/web_host.py:123;src/entrypoint.sh:5;src/main.py:75;src/main.py:80;src/orchestration/web_activities.py:127;src/orchestration/worker.py:344;src/orchestration/worker.py:931;src/sandbox/tools/local/__init__.py:2;src/workspace/isolation.py:289,config.temporal.web_real_agent_enabled;reminder always registered; other native tools require native_tools_enabled; Bash additionally host_bash_enabled;resource_prep injected;valid config; agent.mode=single; selected channel,HIGH
PROOF:src/sandbox/tools/local/glob_.py,src/sandbox/tools/local/glob_.py,R1,src/sandbox/tools/local/glob_.py::create_glob_tool,DEPLOY:hpagent -> src/entrypoint.sh -> src/main.py::main -> src/main.py::main_async -> src/orchestration/worker.py::start_worker -> src/orchestration/worker.py::compose_web_workers -> src/orchestration/web_activities.py::execute_agent_activity -> src/agent_execution/web_host.py::WebExecutionHost.execute -> src/workspace/isolation.py::SessionResourceRecoveryService.lease_for_run -> src/sandbox/sandbox_manager.py::SandboxManager.create_session_sandbox -> src/sandbox/tools/local/glob_.py::create_glob_tool,src/Dockerfile:51;docker-compose.yaml:410;src/agent_execution/web_host.py:123;src/entrypoint.sh:5;src/main.py:75;src/main.py:80;src/orchestration/web_activities.py:127;src/orchestration/worker.py:344;src/orchestration/worker.py:931;src/sandbox/tools/local/__init__.py:4;src/workspace/isolation.py:289,config.temporal.web_real_agent_enabled;reminder always registered; other native tools require native_tools_enabled; Bash additionally host_bash_enabled;resource_prep injected;valid config; agent.mode=single; selected channel,HIGH
