entity_id,granularity,path,symbol,language,structural_parent,logical_owner,capability,responsibility,owns,provides_to,imports_out,imported_by,fan_out,fan_in,instantiated_by,called_by,runtime_roots,reachability_class,config_gates,docker_profiles,temporal_registration,dynamic_registration,data_reads,data_writes,external_dependencies,side_effects,test_refs,script_refs,doc_refs,fact_flags,evidence,confidence,unresolved_reason,loc,static_root_candidates,proof_id,entity_role,reachability_basis,transitive_data_reads,transitive_data_writes,state_effect_basis
symbol:src/session/store.py::SessionStore.get_active_session_id,symbol,src/session/store.py,SessionStore.get_active_session_id,py,src/session/store.py,QQ short-term persistence,P2,获取账号当前活跃的会话 ID。,SessionStore.get_active_session_id,,,,0,0,,,,UNKNOWN,,,,,,,,,,,,,src/session/store.py:145,MEDIUM,符号已普查，未证明该具体方法/类型的执行入口；不继承文件的可达性。,10,,,callable_or_property,,,,"DIRECT fields remain SQL literals; transitive fields are graph union, path gates apply, mutually exclusive branches may be combined; external/MCP effects not exhausted"
symbol:src/session/store.py::SessionStore.update_status,symbol,src/session/store.py,SessionStore.update_status,py,src/session/store.py,QQ short-term persistence,P2,更新会话状态。,SessionStore.update_status,src/session/store.py::SessionStore.archive,,,1,1,,src/session/store.py::SessionStore.archive@src/session/store.py:183,R1,PROD_CONDITIONAL,,,,,,,,,,,,,src/session/store.py:156,MEDIUM,,17,,,callable_or_property,explicit call/constructor/framework/registry graph; see proof_id or runtime_edges,,,"DIRECT fields remain SQL literals; transitive fields are graph union, path gates apply, mutually exclusive branches may be combined; external/MCP effects not exhausted"
symbol:src/session/store.py::SessionStore.archive,symbol,src/session/store.py,SessionStore.archive,py,src/session/store.py,QQ short-term persistence,P2,归档会话：标记状态 + 返回全部事件。,SessionStore.archive,src/application/memory.py::TurnMemoryService.archive_events,,,3,1,,src/application/memory.py::TurnMemoryService.archive_events@src/application/memory.py:220,R1,PROD_CONDITIONAL,,,,,,,,,,,,,src/session/store.py:174,MEDIUM,,28,,,callable_or_property,explicit call/constructor/framework/registry graph; see proof_id or runtime_edges,,,"DIRECT fields remain SQL literals; transitive fields are graph union, path gates apply, mutually exclusive branches may be combined; external/MCP effects not exhausted"
symbol:src/session/store.py::SessionStore._wal_path,symbol,src/session/store.py,SessionStore._wal_path,py,src/session/store.py,QQ short-term persistence,P2,返回 WAL 文件名。,SessionStore._wal_path,src/session/store.py::SessionStore._append_to_wal;src/session/store.py::SessionStore._replay_wal;src/session/store.py::SessionStore.delete_wal,,,0,3,,src/session/store.py::SessionStore._append_to_wal@src/session/store.py:223;src/session/store.py::SessionStore._replay_wal@src/session/store.py:235;src/session/store.py::SessionStore.delete_wal@src/session/store.py:573,R1;R4;R5,PROD_CONDITIONAL,,,,,,,,,,,,,src/session/store.py:208,MEDIUM,,3,,,callable_or_property,explicit call/constructor/framework/registry graph; see proof_id or runtime_edges,,,"DIRECT fields remain SQL literals; transitive fields are graph union, path gates apply, mutually exclusive branches may be combined; external/MCP effects not exhausted"
symbol:src/session/store.py::SessionStore._append_to_wal,symbol,src/session/store.py,SessionStore._append_to_wal,py,src/session/store.py,QQ short-term persistence,P2,将事件追加写入 WAL 文件。,SessionStore._append_to_wal,src/session/store.py::SessionStore.append_events,,,1,1,,src/session/store.py::SessionStore.append_events@src/session/store.py:268,R1;R4;R5,PROD_CONDITIONAL,,,,,,,,,,,,,src/session/store.py:212,MEDIUM,,14,,,callable_or_property,explicit call/constructor/framework/registry graph; see proof_id or runtime_edges,,,"DIRECT fields remain SQL literals; transitive fields are graph union, path gates apply, mutually exclusive branches may be combined; external/MCP effects not exhausted"
symbol:src/session/store.py::SessionStore._replay_wal,symbol,src/session/store.py,SessionStore._replay_wal,py,src/session/store.py,QQ short-term persistence,P2,从 WAL 文件回放所有事件。,SessionStore._replay_wal,src/session/store.py::SessionStore.get_events,,,2,1,,src/session/store.py::SessionStore.get_events@src/session/store.py:309,R1,PROD_CONDITIONAL,,,,,,,,,,,,,src/session/store.py:227,MEDIUM,,24,,,callable_or_property,explicit call/constructor/framework/registry graph; see proof_id or runtime_edges,,,"DIRECT fields remain SQL literals; transitive fields are graph union, path gates apply, mutually exclusive branches may be combined; external/MCP effects not exhausted"
symbol:src/session/store.py::SessionStore.append_events,symbol,src/session/store.py,SessionStore.append_events,py,src/session/store.py,QQ short-term persistence,P2,追加事件到会话流。,SessionStore.append_events,src/application/memory.py::TurnMemoryService.record_model_message;src/application/memory.py::TurnMemoryService.record_tool_result;src/application/memory.py::TurnMemoryService.record_user_message;src/session/store.py::SessionStore._record_memory_event;src/session/store.py::SessionStore.create_session,,,1,5,,src/application/memory.py::TurnMemoryService.record_model_message@src/application/memory.py:85;src/application/memory.py::TurnMemoryService.record_tool_result@src/application/memory.py:111;src/application/memory.py::TurnMemoryService.record_user_message@src/application/memory.py:61;src/session/store.py::SessionStore._record_memory_event@src/session/store.py:334;src/session/store.py::SessionStore.create_session@src/session/store.py:130,R1;R4;R5,PROD_CONDITIONAL,"metadata is None or metadata.get('inherit_context', True) && prev_summary",,,,,,,,,,,,src/session/store.py:256,MEDIUM,,29,,,callable_or_property,explicit call/constructor/framework/registry graph; see proof_id or runtime_edges,,,"DIRECT fields remain SQL literals; transitive fields are graph union, path gates apply, mutually exclusive branches may be combined; external/MCP effects not exhausted"
symbol:src/session/store.py::SessionStore.get_events,symbol,src/session/store.py,SessionStore.get_events,py,src/session/store.py,QQ short-term persistence,P2,获取最近 N 条事件（按时间升序）。,SessionStore.get_events,src/application/memory.py::TurnMemoryService.load_recent_events;src/session/store.py::SessionStore.archive,,,2,2,,src/application/memory.py::TurnMemoryService.load_recent_events@src/application/memory.py:115;src/session/store.py::SessionStore.archive@src/session/store.py:197,R1,PROD_CONDITIONAL,self._redis && raw,,,,,,,,,,,,src/session/store.py:286,MEDIUM,,34,,,callable_or_property,explicit call/constructor/framework/registry graph; see proof_id or runtime_edges,,,"DIRECT fields remain SQL literals; transitive fields are graph union, path gates apply, mutually exclusive branches may be combined; external/MCP effects not exhausted"
symbol:src/session/store.py::SessionStore._record_memory_event,symbol,src/session/store.py,SessionStore._record_memory_event,py,src/session/store.py,QQ short-term persistence,P2,记录 Hindsight 操作事件到会话事件流（审计用）。,SessionStore._record_memory_event,src/session/store.py::SessionStore.recall_memories;src/session/store.py::SessionStore.reflect;src/session/store.py::SessionStore.retain_document;src/session/store.py::SessionStore.retain_memories,,,2,4,,src/session/store.py::SessionStore.recall_memories@src/session/store.py:397;src/session/store.py::SessionStore.reflect@src/session/store.py:553;src/session/store.py::SessionStore.retain_document@src/session/store.py:527;src/session/store.py::SessionStore.retain_memories@src/session/store.py:467,R1,PROD_CONDITIONAL,,,,,,,,,,,,,src/session/store.py:325,MEDIUM,,10,,,callable_or_property,explicit call/constructor/framework/registry graph; see proof_id or runtime_edges,,,"DIRECT fields remain SQL literals; transitive fields are graph union, path gates apply, mutually exclusive branches may be combined; external/MCP effects not exhausted"
symbol:src/session/store.py::SessionStore.recall_memories,symbol,src/session/store.py,SessionStore.recall_memories,py,src/session/store.py,QQ short-term persistence,P2,"召回长期记忆。返回 (items: list[MemoryItem], formatted: str)。",SessionStore.recall_memories,src/application/memory.py::TurnMemoryService.recall_memories;src/application/memory.py::TurnMemoryService.recall_memories_with_status,,,2,2,,src/application/memory.py::TurnMemoryService.recall_memories@src/application/memory.py:130;src/application/memory.py::TurnMemoryService.recall_memories_with_status@src/application/memory.py:159,,UNKNOWN,,,,,,,,,,,,,src/session/store.py:336,MEDIUM,符号已普查，未证明该具体方法/类型的执行入口；不继承文件的可达性。,74,,,callable_or_property,,,,"DIRECT fields remain SQL literals; transitive fields are graph union, path gates apply, mutually exclusive branches may be combined; external/MCP effects not exhausted"
symbol:src/session/store.py::SessionStore.retain_memories,symbol,src/session/store.py,SessionStore.retain_memories,py,src/session/store.py,QQ short-term persistence,P2,从对话事件中提取长期记忆。,SessionStore.retain_memories,src/application/memory.py::TurnMemoryService.retain_memories,,,1,1,,src/application/memory.py::TurnMemoryService.retain_memories@src/application/memory.py:184,,UNKNOWN,,,,,,,,,,,,,src/session/store.py:411,MEDIUM,符号已普查，未证明该具体方法/类型的执行入口；不继承文件的可达性。,65,,,callable_or_property,,,,"DIRECT fields remain SQL literals; transitive fields are graph union, path gates apply, mutually exclusive branches may be combined; external/MCP effects not exhausted"
symbol:src/session/store.py::SessionStore.retain_document,symbol,src/session/store.py,SessionStore.retain_document,py,src/session/store.py,QQ short-term persistence,P2,用显式幂等 document_id 保留长期记忆（Phase F 统一 Retain API）。,SessionStore.retain_document,src/application/memory.py::TurnMemoryService.retain_document,,,1,1,,src/application/memory.py::TurnMemoryService.retain_document@src/application/memory.py:206,R1,PROD_CONDITIONAL,,,,,,,,,,,,,src/session/store.py:477,MEDIUM,,59,,,callable_or_property,explicit call/constructor/framework/registry graph; see proof_id or runtime_edges,,,"DIRECT fields remain SQL literals; transitive fields are graph union, path gates apply, mutually exclusive branches may be combined; external/MCP effects not exhausted"
symbol:src/session/store.py::SessionStore.reflect,symbol,src/session/store.py,SessionStore.reflect,py,src/session/store.py,QQ short-term persistence,P2,触发深度记忆推理（委托给 Hindsight）。,SessionStore.reflect,src/application/memory.py::TurnMemoryService.reflect,,,1,1,,src/application/memory.py::TurnMemoryService.reflect@src/application/memory.py:226,R1,PROD_CONDITIONAL,,,,,,,,,,,,,src/session/store.py:537,MEDIUM,,26,,,callable_or_property,explicit call/constructor/framework/registry graph; see proof_id or runtime_edges,,,"DIRECT fields remain SQL literals; transitive fields are graph union, path gates apply, mutually exclusive branches may be combined; external/MCP effects not exhausted"
symbol:src/session/store.py::SessionStore.delete_wal,symbol,src/session/store.py,SessionStore.delete_wal,py,src/session/store.py,QQ short-term persistence,P2,删除 WAL 文件 —— 归档至 history.jsonl 后调用。,SessionStore.delete_wal,src/application/memory.py::TurnMemoryService.delete_wal,,,1,1,,src/application/memory.py::TurnMemoryService.delete_wal@src/application/memory.py:223,R1,PROD_CONDITIONAL,,,,,,,,,,,,,src/session/store.py:564,MEDIUM,,13,,,callable_or_property,explicit call/constructor/framework/registry graph; see proof_id or runtime_edges,,,"DIRECT fields remain SQL literals; transitive fields are graph union, path gates apply, mutually exclusive branches may be combined; external/MCP effects not exhausted"
symbol:src/session/store.py::SessionStore._checkpoint_path,symbol,src/session/store.py,SessionStore._checkpoint_path,py,src/session/store.py,QQ short-term persistence,P2,返回检查点文件路径。,SessionStore._checkpoint_path,src/session/store.py::SessionStore.write_checkpoint,,,0,1,,src/session/store.py::SessionStore.write_checkpoint@src/session/store.py:611,,UNKNOWN,,,,,,,,,,,,,src/session/store.py:583,MEDIUM,符号已普查，未证明该具体方法/类型的执行入口；不继承文件的可达性。,3,,,callable_or_property,,,,"DIRECT fields remain SQL literals; transitive fields are graph union, path gates apply, mutually exclusive branches may be combined; external/MCP effects not exhausted"
symbol:src/session/store.py::SessionStore.write_checkpoint,symbol,src/session/store.py,SessionStore.write_checkpoint,py,src/session/store.py,QQ short-term persistence,P2,将当前事件 + 会话内摘要写入检查点文件（原子写入）。,SessionStore.write_checkpoint,,,,1,0,,,,UNKNOWN,,,,,,,,,,,,,src/session/store.py:587,MEDIUM,符号已普查，未证明该具体方法/类型的执行入口；不继承文件的可达性。,34,,,callable_or_property,,,,"DIRECT fields remain SQL literals; transitive fields are graph union, path gates apply, mutually exclusive branches may be combined; external/MCP effects not exhausted"
symbol:src/session/store.py::SessionStore.load_latest_checkpoint,symbol,src/session/store.py,SessionStore.load_latest_checkpoint,py,src/session/store.py,QQ short-term persistence,P2,加载该会话最新的检查点文件。,SessionStore.load_latest_checkpoint,,,,1,0,,,,UNKNOWN,,,,,,,,,,,,,src/session/store.py:622,MEDIUM,符号已普查，未证明该具体方法/类型的执行入口；不继承文件的可达性。,31,,,callable_or_property,,,,"DIRECT fields remain SQL literals; transitive fields are graph union, path gates apply, mutually exclusive branches may be combined; external/MCP effects not exhausted"
symbol:src/session/store.py::SessionStore.load_latest_checkpoint._turn_from_name,symbol,src/session/store.py,SessionStore.load_latest_checkpoint._turn_from_name,py,src/session/store.py,QQ short-term persistence,P2,FunctionDef SessionStore.load_latest_checkpoint._turn_from_name,SessionStore.load_latest_checkpoint._turn_from_name,,,,0,0,,,,UNKNOWN,,,,,,,,,,,,,src/session/store.py:638,MEDIUM,符号已普查，未证明该具体方法/类型的执行入口；不继承文件的可达性。,5,,,callable_or_property,,,,"DIRECT fields remain SQL literals; transitive fields are graph union, path gates apply, mutually exclusive branches may be combined; external/MCP effects not exhausted"
symbol:src/session/store.py::SessionStore.get_in_session_summary,symbol,src/session/store.py,SessionStore.get_in_session_summary,py,src/session/store.py,QQ short-term persistence,P2,从会话 metadata 中读取会话内摘要。,SessionStore.get_in_session_summary,,,,1,0,,,,UNKNOWN,,,,,,,,,,,,,src/session/store.py:658,MEDIUM,符号已普查，未证明该具体方法/类型的执行入口；不继承文件的可达性。,6,,,callable_or_property,,,,"DIRECT fields remain SQL literals; transitive fields are graph union, path gates apply, mutually exclusive branches may be combined; external/MCP effects not exhausted"
symbol:src/session/store.py::SessionStore.set_in_session_summary,symbol,src/session/store.py,SessionStore.set_in_session_summary,py,src/session/store.py,QQ short-term persistence,P2,在会话 metadata 中存储会话内摘要。,SessionStore.set_in_session_summary,,,,1,0,,,,UNKNOWN,,,,,,,,,,,,,src/session/store.py:665,MEDIUM,符号已普查，未证明该具体方法/类型的执行入口；不继承文件的可达性。,16,,,callable_or_property,,,,"DIRECT fields remain SQL literals; transitive fields are graph union, path gates apply, mutually exclusive branches may be combined; external/MCP effects not exhausted"
symbol:src/session/store.py::SessionStore._get_previous_session_summary,symbol,src/session/store.py,SessionStore._get_previous_session_summary,py,src/session/store.py,QQ short-term persistence,P2,查找该账号最近一个已完成 session 的摘要。,SessionStore._get_previous_session_summary,src/session/store.py::SessionStore.create_session,,,0,1,,src/session/store.py::SessionStore.create_session@src/session/store.py:123,R1,PROD_CONDITIONAL,"metadata is None or metadata.get('inherit_context', True)",,,,,,,,,,,,src/session/store.py:686,MEDIUM,,43,,,callable_or_property,explicit call/constructor/framework/registry graph; see proof_id or runtime_edges,,,"DIRECT fields remain SQL literals; transitive fields are graph union, path gates apply, mutually exclusive branches may be combined; external/MCP effects not exhausted"
symbol:src/session/store.py::_clean_recall_query,symbol,src/session/store.py,_clean_recall_query,py,src/session/store.py,QQ short-term persistence,P2,去除 @提及、CQ 码等噪声前缀，只保留核心语义内容。,_clean_recall_query,src/session/store.py::SessionStore.recall_memories,,,0,1,,src/session/store.py::SessionStore.recall_memories@src/session/store.py:362,,UNKNOWN,,,,,,,,,,,,,src/session/store.py:731,MEDIUM,符号已普查，未证明该具体方法/类型的执行入口；不继承文件的可达性。,6,,,callable_or_property,,,,"DIRECT fields remain SQL literals; transitive fields are graph union, path gates apply, mutually exclusive branches may be combined; external/MCP effects not exhausted"
symbol:src/storage/tenant_file_store.py::FileStoreError,symbol,src/storage/tenant_file_store.py,FileStoreError,py,src/storage/tenant_file_store.py,Tenant file object storage,P5,ClassDef FileStoreError,FileStoreError,src/file_runtime/output.py::OutputPublisher.publish;src/storage/tenant_file_store.py::TenantFileReader.__init__;src/storage/tenant_file_store.py::TenantFileReader.open;src/storage/tenant_file_store.py::TenantFileStore._key_path;src/storage/tenant_file_store.py::TenantFileStore.publish;src/storage/tenant_file_store.py::TenantFileStore.stage;src/storage/tenant_file_store.py::TenantFileStore.stage_async;src/storage/tenant_file_store.py::TenantFileStore.stage_output,,,0,12,src/file_runtime/output.py::OutputPublisher.publish;src/storage/tenant_file_store.py::TenantFileReader.__init__;src/storage/tenant_file_store.py::TenantFileReader.open;src/storage/tenant_file_store.py::TenantFileStore._key_path;src/storage/tenant_file_store.py::TenantFileStore.publish;src/storage/tenant_file_store.py::TenantFileStore.stage;src/storage/tenant_file_store.py::TenantFileStore.stage_async;src/storage/tenant_file_store.py::TenantFileStore.stage_output,src/file_runtime/output.py::OutputPublisher.publish@src/file_runtime/output.py:56;src/storage/tenant_file_store.py::TenantFileReader.__init__@src/storage/tenant_file_store.py:282;src/storage/tenant_file_store.py::TenantFileReader.open@src/storage/tenant_file_store.py:287;src/storage/tenant_file_store.py::TenantFileReader.open@src/storage/tenant_file_store.py:290;src/storage/tenant_file_store.py::TenantFileReader.open@src/storage/tenant_file_store.py:295;src/storage/tenant_file_store.py::TenantFileStore._key_path@src/storage/tenant_file_store.py:249;src/storage/tenant_file_store.py::TenantFileStore._key_path@src/storage/tenant_file_store.py:252;src/storage/tenant_file_store.py::TenantFileStore._key_path@src/storage/tenant_file_store.py:257;src/storage/tenant_file_store.py::TenantFileStore.publish@src/storage/tenant_file_store.py:140;src/storage/tenant_file_store.py::TenantFileStore.stage@src/storage/tenant_file_store.py:110;src/storage/tenant_file_store.py::TenantFileStore.stage_async@src/storage/tenant_file_store.py:218;src/storage/tenant_file_store.py::TenantFileStore.stage_output@src/storage/tenant_file_store.py:156,R1;R2;R3;R4;R5;R6,PROD_CONDITIONAL,"candidate.is_absolute() or any((part in {'..', ''} for part in candidate.parts));current.is_symlink();not path.is_relative_to(self.root);not self.root.is_dir();not source.is_relative_to(scope.outputs_root) or source.is_symlink();source_path.is_symlink() or not source_path.is_file();target.exists() && stat.st_size != staged.size_bytes;total != declared_size",,,,,,,,,,,,src/storage/tenant_file_store.py:18,MEDIUM,,2,,,class_definition,explicit call/constructor/framework/registry graph; see proof_id or runtime_edges,,,"DIRECT fields remain SQL literals; transitive fields are graph union, path gates apply, mutually exclusive branches may be combined; external/MCP effects not exhausted"
symbol:src/storage/tenant_file_store.py::FileTooLarge,symbol,src/storage/tenant_file_store.py,FileTooLarge,py,src/storage/tenant_file_store.py,Tenant file object storage,P5,ClassDef FileTooLarge,FileTooLarge,src/storage/tenant_file_store.py::TenantFileStore.stage;src/storage/tenant_file_store.py::TenantFileStore.stage_async;src/storage/tenant_file_store.py::TenantFileStore.stage_output,,,0,5,src/storage/tenant_file_store.py::TenantFileStore.stage;src/storage/tenant_file_store.py::TenantFileStore.stage_async;src/storage/tenant_file_store.py::TenantFileStore.stage_output,src/storage/tenant_file_store.py::TenantFileStore.stage@src/storage/tenant_file_store.py:85;src/storage/tenant_file_store.py::TenantFileStore.stage@src/storage/tenant_file_store.py:99;src/storage/tenant_file_store.py::TenantFileStore.stage_async@src/storage/tenant_file_store.py:193;src/storage/tenant_file_store.py::TenantFileStore.stage_async@src/storage/tenant_file_store.py:205;src/storage/tenant_file_store.py::TenantFileStore.stage_output@src/storage/tenant_file_store.py:169,R1;R2;R3;R4;R5,PROD_CONDITIONAL,declared_size < 0 or declared_size > self.max_bytes;total > self.max_bytes,,,,,,,,,,,,src/storage/tenant_file_store.py:22,MEDIUM,,2,,,class_definition,explicit call/constructor/framework/registry graph; see proof_id or runtime_edges,,,"DIRECT fields remain SQL literals; transitive fields are graph union, path gates apply, mutually exclusive branches may be combined; external/MCP effects not exhausted"
symbol:src/storage/tenant_file_store.py::FileHashMismatch,symbol,src/storage/tenant_file_store.py,FileHashMismatch,py,src/storage/tenant_file_store.py,Tenant file object storage,P5,ClassDef FileHashMismatch,FileHashMismatch,src/storage/tenant_file_store.py::TenantFileStore.stage;src/storage/tenant_file_store.py::TenantFileStore.stage_async,,,0,2,src/storage/tenant_file_store.py::TenantFileStore.stage;src/storage/tenant_file_store.py::TenantFileStore.stage_async,src/storage/tenant_file_store.py::TenantFileStore.stage@src/storage/tenant_file_store.py:113;src/storage/tenant_file_store.py::TenantFileStore.stage_async@src/storage/tenant_file_store.py:221,R2,PROD_CONDITIONAL,declared_sha256 and actual_hash != declared_sha256,,,,,,,,,,,,src/storage/tenant_file_store.py:26,MEDIUM,,2,,,class_definition,explicit call/constructor/framework/registry graph; see proof_id or runtime_edges,,,"DIRECT fields remain SQL literals; transitive fields are graph union, path gates apply, mutually exclusive branches may be combined; external/MCP effects not exhausted"
symbol:src/storage/tenant_file_store.py::FileEncodingUnsupported,symbol,src/storage/tenant_file_store.py,FileEncodingUnsupported,py,src/storage/tenant_file_store.py,Tenant file object storage,P5,ClassDef FileEncodingUnsupported,FileEncodingUnsupported,src/storage/tenant_file_store.py::TenantFileStore.stage;src/storage/tenant_file_store.py::TenantFileStore.stage_async,,,0,4,src/storage/tenant_file_store.py::TenantFileStore.stage;src/storage/tenant_file_store.py::TenantFileStore.stage_async,src/storage/tenant_file_store.py::TenantFileStore.stage@src/storage/tenant_file_store.py:101;src/storage/tenant_file_store.py::TenantFileStore.stage@src/storage/tenant_file_store.py:121;src/storage/tenant_file_store.py::TenantFileStore.stage_async@src/storage/tenant_file_store.py:207;src/storage/tenant_file_store.py::TenantFileStore.stage_async@src/storage/tenant_file_store.py:228,R2,PROD_CONDITIONAL,b'\x00' in chunk;decoder is not None and b'\x00' in chunk,,,,,,,,,,,,src/storage/tenant_file_store.py:30,MEDIUM,,2,,,class_definition,explicit call/constructor/framework/registry graph; see proof_id or runtime_edges,,,"DIRECT fields remain SQL literals; transitive fields are graph union, path gates apply, mutually exclusive branches may be combined; external/MCP effects not exhausted"
symbol:src/storage/tenant_file_store.py::StagedFile,symbol,src/storage/tenant_file_store.py,StagedFile,py,src/storage/tenant_file_store.py,Tenant file object storage,P5,ClassDef StagedFile,StagedFile,src/storage/tenant_file_store.py::TenantFileStore.stage;src/storage/tenant_file_store.py::TenantFileStore.stage_async;src/storage/tenant_file_store.py::TenantFileStore.stage_output,,,0,3,src/storage/tenant_file_store.py::TenantFileStore.stage;src/storage/tenant_file_store.py::TenantFileStore.stage_async;src/storage/tenant_file_store.py::TenantFileStore.stage_output,src/storage/tenant_file_store.py::TenantFileStore.stage@src/storage/tenant_file_store.py:115;src/storage/tenant_file_store.py::TenantFileStore.stage_async@src/storage/tenant_file_store.py:223;src/storage/tenant_file_store.py::TenantFileStore.stage_output@src/storage/tenant_file_store.py:174,R1;R2;R3;R4;R5,PROD_CONDITIONAL,,,,,,,,,,,,,src/storage/tenant_file_store.py:35,MEDIUM,,5,,,data_contract,explicit call/constructor/framework/registry graph; see proof_id or runtime_edges,,,"DIRECT fields remain SQL literals; transitive fields are graph union, path gates apply, mutually exclusive branches may be combined; external/MCP effects not exhausted"
symbol:src/storage/tenant_file_store.py::PublishedFile,symbol,src/storage/tenant_file_store.py,PublishedFile,py,src/storage/tenant_file_store.py,Tenant file object storage,P5,ClassDef PublishedFile,PublishedFile,src/storage/tenant_file_store.py::TenantFileStore.publish,,,0,2,src/storage/tenant_file_store.py::TenantFileStore.publish,src/storage/tenant_file_store.py::TenantFileStore.publish@src/storage/tenant_file_store.py:146;src/storage/tenant_file_store.py::TenantFileStore.publish@src/storage/tenant_file_store.py:150,R1;R2;R3;R4;R5,PROD_CONDITIONAL,target.exists(),,,,,,,,,,,,src/storage/tenant_file_store.py:43,MEDIUM,,4,,,data_contract,explicit call/constructor/framework/registry graph; see proof_id or runtime_edges,,,"DIRECT fields remain SQL literals; transitive fields are graph union, path gates apply, mutually exclusive branches may be combined; external/MCP effects not exhausted"
